Price,Close,High,Low,Open,Volume
Ticker,GC=F,GC=F,GC=F,GC=F,GC=F
Datetime,,,,,
2025-12-19 11:00:00+00:00,4357.10009765625,4359.2998046875,4355.0,4358.0,2304
2025-12-19 12:00:00+00:00,4356.0,4358.0,4349.7998046875,4357.2998046875,6492
2025-12-19 13:00:00+00:00,4360.0,4367.60009765625,4355.5,4356.2001953125,12966
2025-12-19 14:00:00+00:00,4363.39990234375,4369.7998046875,4350.7001953125,4359.89990234375,17680
2025-12-19 15:00:00+00:00,4381.2998046875,4382.5,4363.39990234375,4363.39990234375,25644
2025-12-19 16:00:00+00:00,4383.7998046875,4388.0,4374.60009765625,4381.2998046875,15099
2025-12-19 17:00:00+00:00,4386.0,4389.0,4380.89990234375,4383.5,9947
2025-12-19 18:00:00+00:00,4380.0,4389.0,4375.2998046875,4385.89990234375,11577
2025-12-19 19:00:00+00:00,4376.2001953125,4382.10009765625,4376.0,4380.2001953125,3905
2025-12-19 20:00:00+00:00,4370.2998046875,4377.60009765625,4368.0,4376.39990234375,8164
2025-12-19 21:00:00+00:00,4387.2998046875,4387.2998046875,4367.7998046875,4370.60009765625,1582
2025-12-21 23:00:00+00:00,4385.2998046875,4386.2001953125,4372.7998046875,4373.2998046875,4151
2025-12-22 00:00:00+00:00,4396.5,4397.10009765625,4385.2001953125,4385.2998046875,6699
2025-12-22 01:00:00+00:00,4415.60009765625,4417.5,4391.7001953125,4396.60009765625,13574
2025-12-22 02:00:00+00:00,4417.60009765625,4421.0,4410.89990234375,4415.39990234375,6774
2025-12-22 03:00:00+00:00,4425.10009765625,4427.2998046875,4415.89990234375,4417.60009765625,5225
2025-12-22 04:00:00+00:00,4431.10009765625,4433.7001953125,4423.7001953125,4425.10009765625,5000
2025-12-22 05:00:00+00:00,4433.5,4442.7998046875,4429.60009765625,4431.0,10799
2025-12-22 06:00:00+00:00,4452.2001953125,4452.7001953125,4432.10009765625,4433.2998046875,8599
2025-12-22 07:00:00+00:00,4447.10009765625,4453.0,4442.5,4451.89990234375,6655
2025-12-22 08:00:00+00:00,4441.2998046875,4448.0,4439.10009765625,4446.89990234375,6614
2025-12-22 09:00:00+00:00,4444.39990234375,4448.5,4441.0,4441.5,4504
2025-12-22 10:00:00+00:00,4442.2001953125,4449.60009765625,4439.60009765625,4444.60009765625,6090
2025-12-22 11:00:00+00:00,4443.7998046875,4445.7001953125,4439.7001953125,4442.39990234375,4127
2025-12-22 12:00:00+00:00,4449.5,4449.89990234375,4439.5,4443.7001953125,6677
2025-12-22 13:00:00+00:00,4458.2001953125,4462.2998046875,4445.89990234375,4449.5,17112
2025-12-22 14:00:00+00:00,4454.60009765625,4465.10009765625,4449.7998046875,4458.39990234375,18827
2025-12-22 15:00:00+00:00,4467.2001953125,4471.10009765625,4447.2998046875,4454.7998046875,19018
2025-12-22 16:00:00+00:00,4474.0,4477.7001953125,4463.5,4467.2001953125,15160
2025-12-22 17:00:00+00:00,4473.39990234375,4477.2998046875,4467.0,4473.7998046875,7944
2025-12-22 18:00:00+00:00,4470.60009765625,4473.89990234375,4464.60009765625,4473.60009765625,8518
2025-12-22 19:00:00+00:00,4469.0,4471.39990234375,4464.10009765625,4470.7998046875,4698
2025-12-22 20:00:00+00:00,4472.5,4473.89990234375,4467.0,4468.89990234375,5601
2025-12-22 21:00:00+00:00,4480.60009765625,4484.5,4472.5,4472.5,4757
2025-12-22 23:00:00+00:00,4492.2998046875,4494.2001953125,4479.7998046875,4481.7998046875,0
2025-12-23 00:00:00+00:00,4504.5,4504.7998046875,4490.60009765625,4492.10009765625,6277
2025-12-23 01:00:00+00:00,4519.2001953125,4523.0,4502.2001953125,4504.5,16270
2025-12-23 02:00:00+00:00,4525.5,4530.7998046875,4513.2001953125,4519.5,8308
2025-12-23 03:00:00+00:00,4519.89990234375,4528.60009765625,4515.39990234375,4525.2001953125,6085
2025-12-23 04:00:00+00:00,4514.2001953125,4521.89990234375,4510.7001953125,4519.7998046875,3670
2025-12-23 05:00:00+00:00,4507.39990234375,4518.2998046875,4507.2998046875,4514.5,6093
2025-12-23 06:00:00+00:00,4513.89990234375,4513.89990234375,4502.60009765625,4507.2001953125,6360
2025-12-23 07:00:00+00:00,4519.10009765625,4522.2001953125,4510.39990234375,4513.60009765625,4924
2025-12-23 08:00:00+00:00,4520.7998046875,4524.5,4515.2998046875,4519.10009765625,4691
2025-12-23 09:00:00+00:00,4512.0,4522.0,4510.0,4520.7998046875,5919
2025-12-23 10:00:00+00:00,4516.7001953125,4518.60009765625,4511.0,4511.7998046875,4888
2025-12-23 11:00:00+00:00,4525.7998046875,4526.2998046875,4514.39990234375,4516.7998046875,4870
2025-12-23 12:00:00+00:00,4518.60009765625,4525.7001953125,4515.2998046875,4525.5,5179
2025-12-23 13:00:00+00:00,4510.0,4529.2998046875,4503.7001953125,4518.5,19579
2025-12-23 14:00:00+00:00,4476.7001953125,4510.7998046875,4470.7998046875,4510.2001953125,39357
2025-12-23 15:00:00+00:00,4485.7998046875,4486.5,4457.7001953125,4475.10009765625,31055
2025-12-23 16:00:00+00:00,4501.39990234375,4504.10009765625,4482.5,4485.89990234375,17650
2025-12-23 17:00:00+00:00,4499.89990234375,4507.60009765625,4496.60009765625,4501.60009765625,13799
2025-12-23 18:00:00+00:00,4512.10009765625,4513.10009765625,4500.0,4500.0,11934
2025-12-23 19:00:00+00:00,4519.10009765625,4524.60009765625,4511.7001953125,4512.0,9796
2025-12-23 20:00:00+00:00,4523.7998046875,4526.2001953125,4516.2001953125,4519.2001953125,5818
2025-12-23 21:00:00+00:00,4515.0,4524.89990234375,4512.5,4523.7998046875,2677
2025-12-23 23:00:00+00:00,4533.89990234375,4540.60009765625,4512.2001953125,4516.7001953125,0
2025-12-24 00:00:00+00:00,4539.7001953125,4547.0,4531.2001953125,4534.10009765625,7407
2025-12-24 01:00:00+00:00,4547.10009765625,4555.10009765625,4534.7998046875,4539.5,11033
2025-12-24 02:00:00+00:00,4508.2001953125,4547.7001953125,4505.7001953125,4547.2001953125,11755
2025-12-24 03:00:00+00:00,4521.10009765625,4526.60009765625,4496.5,4509.0,9849
2025-12-24 04:00:00+00:00,4524.89990234375,4528.7001953125,4518.7998046875,4521.2998046875,3079
2025-12-24 14:30:00+00:00,4491.89990234375,4518.2001953125,4487.5,4516.10009765625,16651
2025-12-24 15:30:00+00:00,4484.7998046875,4504.0,4474.2998046875,4491.7998046875,17584
2025-12-24 16:30:00+00:00,4502.7998046875,4504.7001953125,4482.2001953125,4484.60009765625,10252
2025-12-24 17:30:00+00:00,4505.60009765625,4513.39990234375,4501.2998046875,4502.7001953125,9061
2025-12-26 05:00:00+00:00,4540.5,4544.60009765625,4535.7001953125,4538.7998046875,3735
2025-12-26 06:00:00+00:00,4541.5,4549.7998046875,4537.7998046875,4540.2998046875,5250
2025-12-26 07:00:00+00:00,4540.60009765625,4545.60009765625,4536.2998046875,4541.5,2616
2025-12-26 08:00:00+00:00,4549.2998046875,4550.7001953125,4539.0,4540.2998046875,2970
2025-12-26 09:00:00+00:00,4542.5,4551.39990234375,4541.7998046875,4549.2001953125,3048
2025-12-26 10:00:00+00:00,4544.10009765625,4554.0,4541.0,4542.39990234375,4359
2025-12-26 11:00:00+00:00,4538.2001953125,4545.39990234375,4531.2001953125,4544.2998046875,5200
2025-12-26 12:00:00+00:00,4539.0,4544.7001953125,4535.39990234375,4538.0,3166
2025-12-26 13:00:00+00:00,4557.2998046875,4560.89990234375,4533.10009765625,4538.7998046875,11504
2025-12-26 14:00:00+00:00,4552.89990234375,4568.5,4544.0,4557.5,18558
2025-12-26 15:00:00+00:00,4580.10009765625,4581.10009765625,4551.5,4552.89990234375,20035
2025-12-26 16:00:00+00:00,4570.2998046875,4584.0,4564.89990234375,4580.2998046875,15044
2025-12-26 17:00:00+00:00,4552.2001953125,4571.60009765625,4543.39990234375,4570.39990234375,16678
2025-12-26 18:00:00+00:00,4562.5,4563.89990234375,4547.39990234375,4552.10009765625,10673
2025-12-26 19:00:00+00:00,4554.89990234375,4567.60009765625,4551.10009765625,4562.39990234375,6300
2025-12-26 20:00:00+00:00,4560.39990234375,4566.39990234375,4552.5,4554.7998046875,7323
2025-12-26 21:00:00+00:00,4552.7001953125,4565.89990234375,4552.7001953125,4560.60009765625,3246
2025-12-28 23:00:00+00:00,4550.89990234375,4571.7998046875,4549.5,4570.5,9145
2025-12-29 00:00:00+00:00,4516.89990234375,4551.89990234375,4490.2998046875,4551.0,20293
2025-12-29 01:00:00+00:00,4520.5,4538.10009765625,4511.60009765625,4516.89990234375,10998
2025-12-29 02:00:00+00:00,4536.7001953125,4539.7001953125,4519.0,4519.60009765625,5975
2025-12-29 03:00:00+00:00,4541.10009765625,4545.0,4533.7998046875,4536.5,5331
2025-12-29 04:00:00+00:00,4538.60009765625,4542.5,4531.0,4540.7998046875,3749
2025-12-29 05:00:00+00:00,4527.0,4541.39990234375,4526.10009765625,4537.60009765625,4518
2025-12-29 06:00:00+00:00,4496.7001953125,4530.7998046875,4492.10009765625,4528.0,10136
2025-12-29 07:00:00+00:00,4496.10009765625,4501.2001953125,4463.2998046875,4495.7001953125,17495
2025-12-29 08:00:00+00:00,4481.10009765625,4510.5,4472.5,4495.7001953125,13212
2025-12-29 09:00:00+00:00,4493.0,4496.60009765625,4479.5,4481.2001953125,7431
2025-12-29 10:00:00+00:00,4482.89990234375,4496.0,4479.0,4492.39990234375,7494
2025-12-29 11:00:00+00:00,4466.2001953125,4489.7001953125,4454.39990234375,4483.10009765625,12298
2025-12-29 12:00:00+00:00,4484.5,4485.0,4464.60009765625,4466.39990234375,7393
2025-12-29 13:00:00+00:00,4440.89990234375,4488.7001953125,4426.2001953125,4484.2998046875,24262
2025-12-29 14:00:00+00:00,4378.60009765625,4440.60009765625,4375.39990234375,4440.60009765625,45745
2025-12-29 15:00:00+00:00,4343.10009765625,4379.7001953125,4316.0,4378.60009765625,40293
2025-12-29 16:00:00+00:00,4359.7998046875,4365.60009765625,4341.5,4343.0,15760
2025-12-29 17:00:00+00:00,4346.2001953125,4361.2001953125,4332.7998046875,4360.2001953125,13005
2025-12-29 18:00:00+00:00,4349.5,4352.7001953125,4340.2001953125,4346.5,12988
2025-12-29 19:00:00+00:00,4354.2001953125,4355.60009765625,4346.10009765625,4350.0,5905
2025-12-29 20:00:00+00:00,4354.2998046875,4362.5,4344.2998046875,4354.39990234375,7505
2025-12-29 21:00:00+00:00,4350.2001953125,4358.0,4345.7001953125,4354.0,3090
2025-12-29 23:00:00+00:00,4361.2001953125,4363.2001953125,4338.7998046875,4350.2998046875,0
2025-12-30 00:00:00+00:00,4354.7001953125,4366.0,4349.7998046875,4361.10009765625,4785
2025-12-30 01:00:00+00:00,4374.7001953125,4374.7001953125,4339.0,4354.7001953125,8617
2025-12-30 02:00:00+00:00,4376.2998046875,4378.39990234375,4362.7001953125,4374.7001953125,7049
2025-12-30 03:00:00+00:00,4373.7998046875,4383.0,4370.5,4376.2001953125,6899
2025-12-30 04:00:00+00:00,4377.60009765625,4384.0,4371.7001953125,4373.7998046875,3352
2025-12-30 05:00:00+00:00,4392.0,4394.7001953125,4373.39990234375,4378.2998046875,6040
2025-12-30 06:00:00+00:00,4379.7001953125,4392.7001953125,4374.7998046875,4392.2001953125,4730
2025-12-30 07:00:00+00:00,4388.2998046875,4398.5,4374.0,4379.60009765625,6726
2025-12-30 08:00:00+00:00,4380.7998046875,4390.39990234375,4366.60009765625,4388.60009765625,7577
2025-12-30 09:00:00+00:00,4387.60009765625,4392.7998046875,4379.7998046875,4381.0,5416
2025-12-30 10:00:00+00:00,4400.5,4407.5,4383.39990234375,4387.39990234375,6651
2025-12-30 11:00:00+00:00,4399.60009765625,4406.0,4396.7001953125,4400.7998046875,3816
2025-12-30 12:00:00+00:00,4417.0,4418.7998046875,4398.7001953125,4399.7998046875,8154
2025-12-30 13:00:00+00:00,4403.7001953125,4420.5,4391.2001953125,4417.60009765625,15383
2025-12-30 14:00:00+00:00,4381.39990234375,4407.7001953125,4370.5,4403.60009765625,19701
2025-12-30 15:00:00+00:00,4381.89990234375,4394.2001953125,4375.39990234375,4381.2998046875,15063
2025-12-30 16:00:00+00:00,4393.5,4396.10009765625,4371.39990234375,4381.7001953125,10725
2025-12-30 17:00:00+00:00,4385.5,4397.7998046875,4379.60009765625,4393.60009765625,9272
2025-12-30 18:00:00+00:00,4380.2001953125,4394.10009765625,4378.0,4385.5,9962
2025-12-30 19:00:00+00:00,4364.0,4383.5,4352.39990234375,4380.10009765625,8170
2025-12-30 20:00:00+00:00,4357.5,4370.60009765625,4353.0,4364.0,8301
2025-12-30 21:00:00+00:00,4352.2998046875,4366.10009765625,4349.2001953125,4358.0,4573
2025-12-30 23:00:00+00:00,4350.89990234375,4358.89990234375,4338.10009765625,4353.0,0
2025-12-31 00:00:00+00:00,4354.89990234375,4358.7001953125,4344.7001953125,4351.2998046875,4999
2025-12-31 01:00:00+00:00,4378.10009765625,4384.89990234375,4348.7001953125,4354.60009765625,8467
2025-12-31 02:00:00+00:00,4360.5,4383.5,4357.60009765625,4378.10009765625,7052
2025-12-31 03:00:00+00:00,4360.39990234375,4371.7001953125,4352.5,4361.7998046875,6856
2025-12-31 04:00:00+00:00,4344.60009765625,4363.5,4342.89990234375,4360.7998046875,3859
2025-12-31 05:00:00+00:00,4296.5,4354.2998046875,4284.2998046875,4345.10009765625,16264
2025-12-31 06:00:00+00:00,4339.0,4341.2001953125,4285.0,4297.0,11737
2025-12-31 07:00:00+00:00,4342.7001953125,4346.2998046875,4334.2001953125,4339.2998046875,5911
2025-12-31 08:00:00+00:00,4319.39990234375,4344.60009765625,4315.5,4343.0,5932
2025-12-31 09:00:00+00:00,4338.60009765625,4349.0,4319.0,4319.2998046875,6495
2025-12-31 10:00:00+00:00,4318.7998046875,4344.0,4315.7001953125,4338.7001953125,5705
2025-12-31 11:00:00+00:00,4323.7998046875,4329.39990234375,4316.39990234375,4318.89990234375,4169
2025-12-31 12:00:00+00:00,4326.10009765625,4331.2001953125,4315.0,4323.89990234375,3822
2025-12-31 13:00:00+00:00,4358.7001953125,4361.5,4320.2001953125,4326.60009765625,8629
2025-12-31 14:00:00+00:00,4360.10009765625,4367.7998046875,4346.2001953125,4358.60009765625,13435
2025-12-31 15:00:00+00:00,4350.89990234375,4360.5,4340.2998046875,4360.5,9033
2025-12-31 16:00:00+00:00,4336.7998046875,4353.39990234375,4330.7998046875,4351.10009765625,7246
2025-12-31 17:00:00+00:00,4335.7001953125,4343.2998046875,4331.5,4337.10009765625,5064
2025-12-31 18:00:00+00:00,4333.5,4345.7001953125,4329.7001953125,4335.39990234375,8709
2025-12-31 19:00:00+00:00,4323.89990234375,4337.0,4320.39990234375,4333.7001953125,3949
2025-12-31 20:00:00+00:00,4326.0,4338.10009765625,4316.7998046875,4324.2001953125,5743
2025-12-31 21:00:00+00:00,4332.10009765625,4333.2001953125,4320.7001953125,4326.89990234375,1696
2026-01-02 05:00:00+00:00,4394.10009765625,4395.0,4383.5,4386.0,3281
2026-01-02 06:00:00+00:00,4387.60009765625,4394.0,4386.10009765625,4393.5,3086
2026-01-02 07:00:00+00:00,4394.7001953125,4395.5,4384.2001953125,4387.60009765625,4400
2026-01-02 08:00:00+00:00,4399.2001953125,4409.5,4392.60009765625,4394.60009765625,6746
2026-01-02 09:00:00+00:00,4397.5,4404.0,4395.60009765625,4398.89990234375,3669
2026-01-02 10:00:00+00:00,4408.7001953125,4410.7998046875,4396.7001953125,4397.60009765625,4548
2026-01-02 11:00:00+00:00,4405.5,4411.7998046875,4403.0,4408.39990234375,3373
2026-01-02 12:00:00+00:00,4407.0,4410.7001953125,4397.39990234375,4405.2001953125,3861
2026-01-02 13:00:00+00:00,4377.60009765625,4414.7998046875,4373.60009765625,4407.0,15740
2026-01-02 14:00:00+00:00,4364.7001953125,4385.7998046875,4359.2001953125,4377.7998046875,15685
2026-01-02 15:00:00+00:00,4346.5,4368.7001953125,4341.39990234375,4364.7001953125,18053
2026-01-02 16:00:00+00:00,4337.5,4348.60009765625,4325.2998046875,4346.7001953125,14664
2026-01-02 17:00:00+00:00,4332.89990234375,4344.5,4332.89990234375,4337.10009765625,7096
2026-01-02 18:00:00+00:00,4325.2998046875,4334.10009765625,4319.7001953125,4333.0,11113
2026-01-02 19:00:00+00:00,4328.10009765625,4336.2001953125,4325.5,4325.5,5850
2026-01-02 20:00:00+00:00,4341.2998046875,4341.39990234375,4327.39990234375,4328.2998046875,4460
2026-01-02 21:00:00+00:00,4329.60009765625,4342.7001953125,4329.60009765625,4341.39990234375,1786
2026-01-04 23:00:00+00:00,4381.39990234375,4385.39990234375,4363.2998046875,4368.7998046875,8207
2026-01-05 00:00:00+00:00,4404.5,4406.39990234375,4379.2998046875,4381.89990234375,8865
2026-01-05 01:00:00+00:00,4411.10009765625,4430.7001953125,4400.39990234375,4404.60009765625,14897
2026-01-05 02:00:00+00:00,4415.0,4418.7998046875,4397.10009765625,4411.39990234375,6408
2026-01-05 03:00:00+00:00,4408.7998046875,4423.2001953125,4408.5,4414.7998046875,4021
2026-01-05 04:00:00+00:00,4415.10009765625,4417.7998046875,4406.10009765625,4408.60009765625,2929
2026-01-05 05:00:00+00:00,4421.39990234375,4423.60009765625,4410.0,4413.39990234375,3965
2026-01-05 06:00:00+00:00,4429.7001953125,4436.10009765625,4420.2998046875,4421.10009765625,10166
2026-01-05 07:00:00+00:00,4431.2001953125,4434.89990234375,4426.2998046875,4429.89990234375,6504
2026-01-05 08:00:00+00:00,4439.89990234375,4444.0,4429.2001953125,4431.39990234375,7270
2026-01-05 09:00:00+00:00,4445.89990234375,4449.10009765625,4436.7998046875,4439.7998046875,7760
2026-01-05 10:00:00+00:00,4447.39990234375,4451.7001953125,4441.60009765625,4446.0,6568
2026-01-05 11:00:00+00:00,4430.7001953125,4448.7998046875,4422.2001953125,4447.7001953125,8518
2026-01-05 12:00:00+00:00,4421.39990234375,4433.0,4416.7001953125,4430.5,6058
2026-01-05 13:00:00+00:00,4428.7998046875,4430.60009765625,4407.0,4421.5,16051
2026-01-05 14:00:00+00:00,4447.7998046875,4454.2998046875,4428.2998046875,4429.0,20601
2026-01-05 15:00:00+00:00,4459.0,4467.60009765625,4445.60009765625,4448.2001953125,22123
2026-01-05 16:00:00+00:00,4452.7001953125,4465.7998046875,4448.89990234375,4458.7998046875,11430
2026-01-05 17:00:00+00:00,4454.2001953125,4459.60009765625,4443.2001953125,4452.89990234375,9525
2026-01-05 18:00:00+00:00,4459.7001953125,4459.7001953125,4450.39990234375,4453.89990234375,7603
2026-01-05 19:00:00+00:00,4450.89990234375,4461.0,4445.60009765625,4459.89990234375,5235
2026-01-05 20:00:00+00:00,4454.89990234375,4458.0,4448.2998046875,4450.7001953125,5372
2026-01-05 21:00:00+00:00,4459.7001953125,4460.7998046875,4453.7998046875,4455.10009765625,2141
2026-01-05 23:00:00+00:00,4450.7001953125,4471.60009765625,4447.0,4459.7998046875,0
2026-01-06 00:00:00+00:00,4447.39990234375,4455.60009765625,4440.7001953125,4450.60009765625,3596
2026-01-06 01:00:00+00:00,4460.0,4462.2001953125,4437.89990234375,4447.39990234375,5879
2026-01-06 02:00:00+00:00,4464.89990234375,4472.0,4458.10009765625,4460.10009765625,6401
2026-01-06 03:00:00+00:00,4478.2998046875,4478.89990234375,4464.2001953125,4464.7998046875,4261
2026-01-06 04:00:00+00:00,4478.0,4479.39990234375,4472.10009765625,4478.2998046875,2654
2026-01-06 05:00:00+00:00,4463.2998046875,4485.2001953125,4460.2001953125,4477.89990234375,5168
2026-01-06 06:00:00+00:00,4475.60009765625,4476.89990234375,4462.39990234375,4463.2998046875,4915
2026-01-06 07:00:00+00:00,4469.2998046875,4480.5,4466.7998046875,4475.5,5298
2026-01-06 08:00:00+00:00,4478.7998046875,4486.0,4466.89990234375,4468.5,7670
2026-01-06 09:00:00+00:00,4456.5,4479.2001953125,4454.7001953125,4479.0,9648
2026-01-06 10:00:00+00:00,4461.7001953125,4466.0,4452.5,4456.2001953125,4495
2026-01-06 11:00:00+00:00,4474.10009765625,4475.2998046875,4458.39990234375,4461.7001953125,5045
2026-01-06 12:00:00+00:00,4474.39990234375,4477.2001953125,4469.2998046875,4474.10009765625,3828
2026-01-06 13:00:00+00:00,4478.2001953125,4481.0,4464.10009765625,4474.2001953125,9761
2026-01-06 14:00:00+00:00,4498.2998046875,4500.7001953125,4474.7001953125,4478.39990234375,19971
2026-01-06 15:00:00+00:00,4488.5,4501.7998046875,4474.39990234375,4498.0,20899
2026-01-06 16:00:00+00:00,4498.7001953125,4499.7001953125,4481.7001953125,4488.39990234375,9090
2026-01-06 17:00:00+00:00,4499.89990234375,4501.60009765625,4493.7001953125,4498.7001953125,8290
2026-01-06 18:00:00+00:00,4500.0,4503.7001953125,4492.2001953125,4499.7998046875,12027
2026-01-06 19:00:00+00:00,4492.2001953125,4498.39990234375,4488.0,4497.7998046875,6615
2026-01-06 20:00:00+00:00,4504.2001953125,4504.7001953125,4491.60009765625,4492.10009765625,5373
2026-01-06 21:00:00+00:00,4505.7001953125,4508.2998046875,4502.39990234375,4504.10009765625,1945
2026-01-06 23:00:00+00:00,4504.60009765625,4512.39990234375,4503.39990234375,4505.39990234375,0
2026-01-07 00:00:00+00:00,4502.89990234375,4506.39990234375,4493.2001953125,4504.7998046875,4514
2026-01-07 01:00:00+00:00,4476.5,4506.89990234375,4471.89990234375,4503.2001953125,10526
2026-01-07 02:00:00+00:00,4486.0,4490.5,4471.2998046875,4476.39990234375,6215
2026-01-07 03:00:00+00:00,4485.7001953125,4491.5,4482.7001953125,4486.0,2874
2026-01-07 04:00:00+00:00,4474.39990234375,4487.0,4473.5,4485.60009765625,5174
2026-01-07 05:00:00+00:00,4464.10009765625,4480.60009765625,4453.39990234375,4474.7001953125,8608
2026-01-07 06:00:00+00:00,4454.7998046875,4470.2001953125,4451.5,4464.10009765625,8119
2026-01-07 07:00:00+00:00,4470.7998046875,4475.2001953125,4452.0,4454.39990234375,4956
2026-01-07 08:00:00+00:00,4478.2998046875,4485.0,4468.89990234375,4470.7001953125,5360
2026-01-07 09:00:00+00:00,4473.60009765625,4478.5,4469.2001953125,4477.89990234375,4240
2026-01-07 10:00:00+00:00,4474.2001953125,4477.7001953125,4468.2001953125,4473.2001953125,2785
2026-01-07 11:00:00+00:00,4456.89990234375,4474.7998046875,4456.2001953125,4474.2998046875,5134
2026-01-07 12:00:00+00:00,4454.5,4464.2001953125,4448.60009765625,4457.2998046875,7679
2026-01-07 13:00:00+00:00,4462.89990234375,4463.0,4436.60009765625,4454.2998046875,21977
2026-01-07 14:00:00+00:00,4454.60009765625,4464.10009765625,4445.5,4462.7001953125,18786
2026-01-07 15:00:00+00:00,4456.60009765625,4462.5,4432.89990234375,4454.60009765625,25525
2026-01-07 16:00:00+00:00,4474.2001953125,4478.39990234375,4453.7998046875,4456.2998046875,16457
2026-01-07 17:00:00+00:00,4461.7998046875,4475.5,4459.39990234375,4474.10009765625,10465
2026-01-07 18:00:00+00:00,4461.60009765625,4468.7998046875,4457.2001953125,4461.60009765625,10428
2026-01-07 19:00:00+00:00,4466.7998046875,4467.7998046875,4455.0,4461.7001953125,5774
2026-01-07 20:00:00+00:00,4462.60009765625,4471.5,4460.7001953125,4466.7998046875,6297
2026-01-07 21:00:00+00:00,4467.10009765625,4467.10009765625,4459.89990234375,4462.5,1624
2026-01-07 23:00:00+00:00,4472.2001953125,4473.2001953125,4467.10009765625,4467.10009765625,0
